trknum,trackID,Primary,From,To,Type,Ownership,Time,Latitude,Longitude,Distance,Elevation
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:00:58,36.915349,-76.0399878,0.0580367715049295,16.699475091
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:00:59,36.9153434,-76.0399773,0.0587347210894599,16.174540707
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:00,36.9153425924577,-76.0399534926588,0.0600541196951362,15.74803152
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:01,36.9153415,-76.039928,0.0614676682471251,15.255905535
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:02,36.9153404,-76.0399113,0.062395460547885,16.469816298
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:03,36.9153373,-76.0398947,0.0633391405741991,17.257217874
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:04,36.9153391,-76.0398649,0.0649938417323595,16.765091889
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:05,36.9153335,-76.0398461,0.0661041239318606,15.649606323
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:06,36.9153194,-76.0398348,0.0672603433771169,16.174540707
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:07,36.9153088167315,-76.0398294404919,0.0680481648174766,16.830708687
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:08,36.9152965,-76.0398233,0.0689630189183737,17.618110263
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:09,36.9152855,-76.039816,0.0698225232353649,15.41994753
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:10,36.9152752,-76.0397999,0.0709623378966986,16.240157505
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:11,36.9152663,-76.0397894,0.071807716831319,16.305774303
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:12,36.9152573489295,-76.0397784785206,0.0726718243027715,15.977690313
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:13,36.9152495,-76.0397727,0.073300565128534,18.37270344
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:14,36.9152332233853,-76.0397670791323,0.074465306640679,17.191601076
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:15,36.9152195,-76.0397714,0.0754414075746063,16.240157505
